STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belarus,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95519989013672E8,3.9314999389648396E8,2.8910000610351604E8,1.7494000244140598E8,2.8686999511718804E8,1.1093000030517599E8,8.805999755859381E7,6.30099983215332E7,6.4589996337890595E7,6.06399993896484E7,6.88000030517578E7,6.50400009155273E7,6.561000061035161E7,6.4319999694824204E7,7.31142425537109E7,9.2598388671875E7,9.65686798095703E7,1.14458503723145E8,1.09000862121582E8,1.5193963623046902E8,1.2170491027832E8,1.12244445800781E8,1.1473791503906299E8,1.24444732666016E8,1.24929893493652E8,-2.2019237518310502E7,-2.8146493530273396E8,1.33033142089844E8,2.41887435913086E8,3.6102038574218804E8,1.5034696960449198E8,1.9887855529785197E7,1.14752738952637E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,206476.002931595,1.28176851272583E7,3.34015121459961E7,3.65006446838379E7,1.4650450134277302E8,1.4299200439453098E8,1.1788096618652299E8,1.2724062347412099E8,1.0281984710693401E8,9.74138717651367E7,1.08852088928223E8,1.9727168273925802E8,1.19853927612305E8,1.372763671875E8,1.5539979553222698E8,2.1659844970703098E8,2.0541636657714802E8,1.7926483154296902E8,1.92768280029297E8,2.3467658996582E8,2.2035772705078098E8,2.18009979248047E8,2.22661117553711E8,2.4049261474609402E8,2.2383432006835902E8,2.78371368408203E8,3.08932189941406E8,2.58447631835938E8,2.87810241699219E8,4.92059600830078E8,4.32109802246094E8,4.13754608154297E8,4.2428036499023396E8,4.3298034667968804E8,3.71176300048828E8,3.66961944580078E8,3.70762939453125E8,3.31546936035156E8,2.95604187011719E8,3.20159698486328E8,4.1270935058593804E8,4.7615145874023396E8,3.61638946533203E8,4.22280059814453E8,4.9459506225585896E8,4.30037811279297E8,4.79349426269531E8,5.239931640625E8,6.54815551757813E8,7.22864501953125E8,6.60176818847656E8,7.30771179199219E8,5.39197448730469E8,6.78967407226563E8,6.26319458007813E8,5.10776428222656E8,5.894599609375E8,7.82951965332031E8,6.30645446777344E8,6.68796081542969E8,1.1392060546875E9,8.81013244628906E8,8.98085510253906E8,1.03493029785156E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.20788192749023E7,1.11115364074707E8,4.27058525085449E7,2.46004009246826E7,3.00537796020508E7,4.562060546875E7,3.23419609069824E7,3.1375450134277303E7,3.94150276184082E7,2.71662158966064E7,4.2482551574707E7,3.58965950012207E7,4.03743667602539E7,4.03340606689453E7,5.97973976135254E7,1.67106323242188E8,2.1464985656738302E8,2.4066171264648402E8,2.47029708862305E8,2.2524960327148402E8,2.56975067138672E8,2.61960968017578E8,3.0338778686523396E8,3.13908142089844E8,3.1568835449218804E8,3.6780551147460896E8,4.0779061889648396E8,4.3422326660156304E8,2.51660385131836E8,3.58784393310547E8,2.7240686035156304E8,2.92207702636719E8,1.6951573181152302E8,2.10727127075195E8,1.13077600097656E9,1.07407397460938E9,4.9037606811523396E8,4.45830078125E8,5.58753845214844E8,3.54443328857422E8,2.99968688964844E8,2.8497982788085896E8,2.4534541320800802E8,2.7963925170898396E8,3.8470849609375E8,4.97070343017578E8,6.82983947753906E8,7.41794250488281E8,9.37767028808594E8,1.14131713867188E9,3.20979736328125E9,1.68307336425781E9,1.42189514160156E9,1.27748645019531E9,1.17845446777344E9,1.24869750976563E9,1.28020886230469E9,1.15161083984375E9,1.13624597167969E9,7.87046813964844E8,9.79526794433594E8,9.90111877441406E8,9.35733642578125E8,1.07765942382813E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Malaysia,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.47973556518555E8,2.00638916015625E8,1.96781616210938E8,1.09744087219238E8,1.5715032958984402E8,1.96680923461914E8,2.5056706237793E8,1.8185757446289098E8,2.1683354187011698E8,2.2538827514648402E8,2.0231948852539098E8,2.79287048339844E8,2.99857849121094E8,2.16590301513672E8,2.7546444702148396E8,3.4703646850585896E8,2.2261021423339802E8,2.36503677368164E8,1.9261386108398402E8,2.79376007080078E8,2.9294515991210896E8,3.36368103027344E8,3.0549169921875E8,4.06174255371094E8,6.59646179199219E8,5.27898681640625E8,4.47070617675781E8,4.9169055175781304E8,1.8336441040039098E8,1.91269256591797E8,5.35796447753906E8,3.27719207763672E8,2.0671533203125E8,1.9258065795898402E8,1.0834252166748E8,1.1071919250488299E8,-3.1039050292968804E8,-1.7650352478027302E8,1.9313851928710902E8,1.31289413452148E8,6.23491439819336E7,4.0325878143310495E7,1.06425537109375E8,1.1011047363281299E8,2.52097137451172E8,3.63191604614258E7,2.18291778564453E8,1.7720013427734402E8,1.3360693359375E8,1.20892517089844E8,1.79855670928955E7,5.02397575378418E7,2.38785057067871E7,-7.31937637329102E7,2.77111167907715E7,1.09480686187744E7,-2.7058155059814498E7,-5726230.14450073,-1.13007955551147E7,2.0753532409668002E7,1.99595127105713E7,3.11731624603271E7,1.2216713905334499E7,6578659.05761719
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TKM,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Turkmenistan,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15824480056763E7,5.42660255432129E7,4.51382522583008E7,4.84673614501953E7,3.71891403198242E7,3.0299026489257798E7,3.80632362365723E7,3.88728218078613E7,5.4832103729247995E7,1.0895080566406299E8,6.23292274475098E7,3.7497257232666E7,6.53229141235352E7,3.3760555267334E7,4.45247344970703E7,2.52658920288086E7,1.41199235916138E7,4.37693710327148E7,4.34021034240723E7,4.13428344726563E7,3.90010223388672E7,3.47620315551758E7,3.49766731262207E7,2.67149467468262E7,3.74304885864258E7,3.2077713012695298E7,2.28013286590576E7,2.94207458496094E7,3.9043605804443404E7,3.0602632522583E7,1.7442787170410197E7,3.63522148132324E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Dominica,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,452091.008424759,1.90546684265137E7,3.47620086669922E7,1.93029098510742E7,2.06763343811035E7,2.64509468078613E7,2.80378665924072E7,4.59501953125E7,4.02492790222168E7,4.48605804443359E7,2.7625968933105502E7,4.1509334564209E7,4.7501735687255904E7,2.80670719146729E7,3.15748710632324E7,3.3755859375E7,4.32833061218262E7,3.04470062255859E7,2.74219264984131E7,1.85081996917725E7,1.43769750595093E7,2.73777961730957E7,2.90211181640625E7,5.69934196472168E7,1.8448780059814498E7,2.8761522293090798E7,1.17892751693726E7,2.05616436004639E7,3.0006053924560502E7,3.94609031677246E7,1.38591499328613E7,3.0957332611084E7,2.56943168640137E7,2.31609210968018E7,2.09430847167969E7,2.11489238739014E7,3.62708396911621E7,3.15852584838867E7,2.27094783782959E7,2.60886516571045E7,1.9836519241333E7,1.58507242202759E7,1.33592643737793E7,9187041.28265381,2.20635280609131E7,2.95550098419189E7,5.7498626708984405E7,6.949774169921881E7,8.00213851928711E7,6.20476684570313E7,5.26366119384766E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Libya,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.71826385498047E8,3.33879119873047E8,2.8244030761718804E8,2.26141632080078E8,1.6842132568359402E8,6.6271026611328095E7,1.34804573059082E7,1.90022754669189E7,5.12119064331055E7,5.67574577331543E7,3.21545600891113E7,2.1917770385742202E7,4.48982276916504E7,7.4943115234375E7,6.4208473205566406E7,6427956.10427856,3.63024024963379E7,2.89153385162354E7,1.96015605926514E7,1.030055809021E7,3.23876152038574E7,1.19431648254395E7,2.8643179321289104E8,1.44677791595459E7,1.34210071563721E7,1.56726760864258E7,2.56006679534912E7,1.1702169418335E7,9842443.46618652,1.79768676757813E7,1.27089109420776E7,1.13291168212891E7,4700491.9052124,4286094.18869019,5676078.79638672,7371990.20385742,4915895.93887329,5782087.80288696,8282631.874084471,7132057.18994141,2.3959999084472697E7,1.17700004577637E7,1.11000003814697E7,1.06300001144409E7,1.45299997329712E7,2.76096706390381E7,5.08846817016602E7,2.17442855834961E7,7.81066665649414E7,4.21479072570801E7,9259316.44439697,7.09893981933594E8,9.77470932006836E7,1.30281600952148E8,2.12424087524414E8,1.82544708251953E8,2.11392837524414E8,5.00340026855469E8,3.36905334472656E8,3.3326791381835896E8,3.23148681640625E8,3.568857421875E8,2.82546325683594E8,3.59675231933594E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bhutan,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,90299.0028262138,85468.0016636848,1621675.01449585,459176.003932953,96289.0014052391,1228924.98970032,765609.0259552,1779083.96720886,1025257.94506073,1218268.03684235,3183456.8977356004,2760874.03297424,8973152.16064453,1.35464897155762E7,1.10329656600952E7,9983318.32885742,1.39880437850952E7,2.10667324066162E7,2.5952140808105502E7,2.9705928802490197E7,3.4080474853515595E7,4.54055633544922E7,5.84969291687012E7,8.09730224609375E7,6.91438522338867E7,6.2118190765380904E7,6.3608829498291E7,6.50157012939453E7,8.108306884765631E7,7.38137512207031E7,8.206195068359381E7,8.90840301513672E7,7.9650032043457E7,7.36924667358398E7,8.12368392944336E7,7.87151107788086E7,9.21930236816406E7,7.63840026855469E7,8.80733489990234E7,8.91931304931641E7,9.45573425292969E7,8.75901412963867E7,9.13509750366211E7,1.04874008178711E8,1.02253059387207E8,7.61707305908203E7,1.00740348815918E8,7.50010604858398E7,1.06466613769531E8,1.4879243469238302E8,1.3450276184082E8,1.29882522583008E8,1.08333648681641E8,5.32583045959473E7,1.26607124328613E8,1.13188926696777E8,1.9118463134765598E8,2.13755493164063E8,1.28531753540039E8,2.01516723632813E8,1.5683804321289098E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,High income,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.1149199928715796E9,4.43455011516809E9,4.1456000559329996E9,4.634969994597139E9,3.37001000013947E9,4.2248800702691097E9,4.39651002649218E9,4.13955005655438E9,3.57645005816221E9,4.12339006496966E9,3.74630004045367E9,3.94382005536556E9,4.0397600103803E9,3.87940994445235E9,3.71543006816506E9,5.00359996397793E9,5.67589009481668E9,6.63903013551049E9,5.13439008557796E9,6.192600159280001E9,5.18096001984924E9,5.40594993816316E9,4.62375005719438E9,5.76684989554435E9,5.44473995389789E9,6.58994992153347E9,6.50792991286516E9,4.71860011532903E9,4.1830999957695603E9,4.26574009229243E9,7.14095983627438E9,1.090870994175971E10,8.57028998674638E9,6.81686007621512E9,7.92158006796241E9,7.60885018029809E9,8.087110014945271E9,6.0987099480927E9,7.756920038580891E9,7.10133995169401E9,7.812569931138307E9,6.8280900538805895E9,6.132039880506692E9,6.148759963493799E9,6.915470105849205E9,4.72210006892681E8,5.3552000638842607E8,3.65499998569489E8,5.54980009078979E8,5.59770007371902E8,5.65139991760254E8,3.4017999362945604E8,2.64799998164177E8,1.9757999920845002E8,1.72910002708435E8,1.3408000111579901E8,2.69720006942749E8,2.1528000068664598E8,9.39999980926514E7,1.56670000076294E8,1.98850004196167E8,1.27399995803833E8,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.3667485046386698E8,2.68410064697266E8,1.29123580932617E8,2.76782653808594E8,3.39513946533203E8,3.78861785888672E8,3.4281314086914104E8,2.7687292480468804E8,1.90177947998047E8,1.7230790710449198E8,1.8596061706543E8,2.76397247314453E8,3.15569854736328E8,2.8830871582031304E8,2.2538383483886698E8,2.74014678955078E8,2.7954800415039104E8,2.9775570678710896E8,2.35573852539063E8,2.7170883178710896E8,7.30274505615234E7,5.74851760864258E7,2.6716751098632798E7,3.9137645721435495E7,1.88354167938232E7,4.5849910736084E7,4740680.21774292,9.91617889404297E7,1.4326483154296902E8,2.79902404785156E8,2.1976426696777302E8,8.16740478515625E8,3.3538879394531304E8,3.68071960449219E8,3.6574063110351604E8,2.93867706298828E8,2.3830181884765598E8,3.6257284545898396E8,2.59684783935547E8,2.3211247253418E8,2.34932632446289E8,7.48375793457031E8,1.99989831542969E9,2.18191528320313E9,2.98761499023438E9,3.75888427734375E9,3.73975952148438E9,5.87694384765625E9,5.59180029296875E9,7.33047119140625E9,7.0079501953125E9,7.4273017578125E9,7.23039697265625E9,5.46762744140625E9,5.36574951171875E9,4.97450927734375E9,4.7546435546875E9,4.379974609375E9,4.1750498046875E9,4.68323046875E9,4.618943359375E9,4.85252490234375E9,4.09171533203125E9,3.06033129882813E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Saudi Arabia,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6.32603378295898E7,-2416692.0185089097,-7.92133026123047E7,-1.95335865020752E7,-3291188.00163269,2830300.09269714,2537771.94023132,3319355.96466064,3369055.0327300997,9356066.70379639,1.01040964126587E7,1.2484839439392101E7,1.31817073822021E7,1.3689986228942899E7,1.58302602767944E7,1.20280103683472E7,6752430.91583252,2.36010112762451E7,1.7398933410644498E7,2.42005863189697E7,2.7575687408447303E7,6.35599746704102E7,1.0684501647949201E8,8.72151641845703E7,7.66778564453125E7,6.5694435119628906E7,5.36615600585938E7,3.80286293029785E7,2.7824182510376003E7,2.13407192230225E7,1.88565082550049E7,1.73612632751465E7,4.64893112182617E7,3.15269546508789E7,1.77056083679199E7,1.6143283843994102E7,1.2668327331543E7,5084708.21380615,1.8794771194458E7,2.29525833129883E7,2.3061107635498002E7,1.59192571640015E7,2.01630535125732E7,1.62744464874268E7,2.3052780151367202E7,2.51241207122803E7,2.4059928894043002E7,-1.13440803527832E8,740000.009536743,310000.002384186,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Equatorial Guinea,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,5089882.85064697,7.25407638549805E7,8778807.64007568,1636541.00894928,3014946.93756104,1851027.01187134,7414066.79153442,2.30936946868896E7,2.81195125579834E7,4.05230522155762E7,3.07270088195801E7,4.31316299438477E7,4.81874542236328E7,4.5444450378418E7,1.0780351257324201E8,8.62191619873047E7,1.0675032043457E8,9.62417755126953E7,9.66270751953125E7,8.84334259033203E7,8.13581390380859E7,4.45869827270508E7,4.55237426757813E7,4.3400829315185495E7,3.79833755493164E7,3.5555419921875E7,3.22587890625E7,3.8494815826416E7,2.4858230590820298E7,3.36323051452637E7,2.88450698852539E7,3.5591583251953095E7,4.5257007598877005E7,2.97771091461182E7,3.17719898223877E7,3.09275722503662E7,3.09288768768311E7,8.81287307739258E7,2.3380708694458E7,1.48413257598877E7,4500349.0447998,262957.006692886,8670640.94543457,8154514.312744141,7968060.9703064,7292105.1979064895,7.01098175048828E7,7895401.00097656,1.44247589111328E7,1.31417074203491E7,1.16634178161621E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Lithuania,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550000.19073486,1.39330001831055E8,1.01160003662109E8,1.1225E8,2.36759994506836E8,1.2552999877929701E8,1.5555999755859402E8,1.9964999389648402E8,2.09380004882813E8,1.70580001831055E8,2.33470001220703E8,2.2058999633789098E8,5.0767001342773396E8,3.03760009765625E8,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Lebanon,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.09908485412598E8,1.03616943359375E8,7.35635604858398E7,6.39616241455078E7,2.30737018585205E7,6.54514999389648E7,6.26132965087891E7,6.22539710998535E7,1.3671795654296902E8,6.04046783447266E7,1.34977523803711E8,3.8583465576171905E7,8.75936279296875E7,6.33539161682129E7,6.40332824707031E8,5.97954521179199E7,1.59487823486328E8,4.9892080688476604E8,7.42469848632813E8,3.48481994628906E8,7.49558532714844E8,1.20768640136719E9,5.14717041015625E8,3.46501983642578E8,2.1237028503418E8,2.2821728515625E8,1.4360995483398402E8,2.0373651123046902E8,2.70920349121094E8,2.2715888977050802E8,4.63510772705078E8,1.9858345031738302E8,1.6452008056640598E8,2.1679550170898402E8,3.38725158691406E8,2.5007574462890598E8,3.2444763183593804E8,3.8436633300781304E8,5.11843933105469E8,2.95004669189453E8,3.33133056640625E8,3.26203399658203E8,3.20976013183594E8,7.33454284667969E8,3.36510070800781E8,2.89927215576172E8,9.82831909179688E8,1.0900693359375E9,1.12316955566406E9,6.42853820800781E8,4.5562368774414104E8,4.96873565673828E8,8.17047241210938E8,6.46096252441406E8,8.52224487304688E8,1.13976843261719E9,1.34044567871094E9,1.51365515136719E9,1.5760439453125E9,1.4088447265625E9,1.57204528808594E9,1.44944226074219E9,1.50915588378906E9,1.74710327148438E9
