"","time","SL.TLF.ACTI.FE.ZS","EG.ELC.ACCS.ZS","IT.NET.USER.ZS","SI.SPR.PGAP","IQ.SPI.OVRL","wat_sm_t","wat_imp_prem_t","wat_imp_qual_t","wat_imp_av_t"
"2077",13.5283973329961,NA,NA,35.1,NA,NA,NA,NA,NA,NA
"2078",13.5499490571341,NA,NA,35.2,NA,NA,NA,NA,NA,NA
"2079",13.571500781272,NA,NA,35.3,NA,NA,NA,NA,NA,NA
"2080",13.5930525054099,NA,NA,35.4,NA,NA,NA,NA,NA,NA
"2081",13.6146042295479,NA,NA,35.5,NA,NA,NA,NA,NA,NA
"2082",13.6362025016861,NA,NA,35.6,NA,NA,NA,NA,NA,NA
"2083",13.6578007738243,NA,NA,35.7,NA,NA,NA,NA,NA,NA
"2084",13.6793990459625,NA,NA,35.8,NA,NA,NA,NA,NA,NA
"2085",13.7009973181008,NA,NA,35.9,NA,NA,NA,NA,NA,NA
"2086",13.7226423397458,NA,NA,36,NA,NA,NA,NA,NA,NA
"2087",13.7442873613908,NA,NA,36.1,NA,NA,NA,NA,NA,NA
"2088",13.7659323830358,NA,NA,36.2,NA,NA,NA,NA,NA,NA
"2089",13.7875774046809,NA,NA,36.3,NA,NA,NA,NA,NA,NA
"2090",13.8092693786505,NA,NA,36.4,NA,NA,NA,NA,NA,NA
"2091",13.8309613526201,NA,NA,36.5,NA,NA,NA,NA,NA,NA
"2092",13.8526533265898,NA,NA,36.6,NA,NA,NA,NA,NA,NA
"2093",13.8743453005594,NA,NA,36.7,NA,NA,NA,NA,NA,NA
"2094",13.8960844309942,NA,NA,36.8,NA,NA,NA,NA,NA,NA
"2095",13.9178235614289,NA,NA,36.9,NA,NA,NA,NA,NA,NA
"2096",13.9395626918637,NA,NA,37,NA,NA,NA,NA,NA,NA
"2097",13.9613491842385,NA,NA,37.1,NA,NA,NA,NA,NA,NA
"2098",13.9831356766132,NA,NA,37.2,NA,NA,NA,NA,NA,NA
"2099",14.0049221689879,NA,NA,37.3,NA,NA,NA,NA,NA,NA
"2100",14.0267562301233,NA,NA,37.4,NA,NA,NA,NA,NA,NA
"2101",14.0485902912587,NA,NA,37.5,NA,NA,NA,NA,NA,NA
"2102",14.070424352394,NA,NA,37.6,NA,NA,NA,NA,NA,NA
"2103",14.0923061904684,NA,NA,37.7,NA,NA,NA,NA,NA,NA
"2104",14.1141880285428,NA,NA,37.8,NA,NA,NA,NA,NA,NA
"2105",14.1361178531042,NA,NA,37.9,NA,NA,NA,NA,NA,NA
"2106",14.1580476776656,NA,NA,38,NA,NA,NA,NA,NA,NA
"2107",14.179977502227,NA,NA,38.1,NA,NA,NA,NA,NA,NA
"2108",14.2019555242051,NA,NA,38.2,NA,NA,NA,NA,NA,NA
"2109",14.2239335461831,NA,NA,38.3,NA,NA,NA,NA,NA,NA
"2110",14.2459599779011,NA,NA,38.4,NA,NA,NA,NA,NA,NA
"2111",14.2679864096192,NA,NA,38.5,NA,NA,NA,NA,NA,NA
"2112",14.2900128413373,NA,NA,38.6,NA,NA,NA,NA,NA,NA
"2113",14.3120878965249,NA,NA,38.7,NA,NA,NA,NA,NA,NA
"2114",14.3341629517125,NA,NA,38.8,NA,NA,NA,NA,NA,NA
"2115",14.3562868455179,NA,NA,38.9,NA,NA,NA,NA,NA,NA
"2116",14.3784107393232,NA,NA,39,NA,NA,NA,NA,NA,NA
"2117",14.4005836883254,NA,NA,39.1,NA,NA,NA,NA,NA,NA
"2118",14.4227566373276,NA,NA,39.2,NA,NA,NA,NA,NA,NA
"2119",14.4449295863298,NA,NA,39.3,NA,NA,NA,NA,NA,NA
"2120",14.467151808552,NA,NA,39.4,NA,NA,NA,NA,NA,NA
"2121",14.4893740307743,NA,NA,39.5,NA,NA,NA,NA,NA,NA
"2122",14.5116457456963,NA,NA,39.6,NA,NA,NA,NA,NA,NA
"2123",14.5339174606184,NA,NA,39.7,NA,NA,NA,NA,NA,NA
"2124",14.5562388891898,NA,NA,39.8,NA,NA,NA,NA,NA,NA
"2125",14.5785603177612,NA,NA,39.9,NA,NA,NA,NA,NA,NA
"2126",14.6009316824145,NA,NA,40,NA,NA,NA,NA,NA,NA
"2127",14.6233030470677,NA,NA,40.1,NA,NA,NA,NA,NA,NA
"2128",14.6457245717314,NA,NA,40.2,NA,NA,NA,NA,NA,NA
"2129",14.6681460963951,NA,NA,40.3,NA,NA,NA,NA,NA,NA
"2130",14.6906180065074,NA,NA,40.4,NA,NA,NA,NA,NA,NA
"2131",14.7130899166198,NA,NA,40.5,NA,NA,NA,NA,NA,NA
"2132",14.7356124391423,NA,NA,40.6,NA,NA,NA,NA,NA,NA
"2133",14.7581349616648,NA,NA,40.7,NA,NA,NA,NA,NA,NA
"2134",14.780708325096,NA,NA,40.8,NA,NA,NA,NA,NA,NA
"2135",14.8032816885271,NA,NA,40.9,NA,NA,NA,NA,NA,NA
"2136",14.8259061229163,NA,NA,41,NA,NA,NA,NA,NA,NA
"2137",14.8485818598777,NA,NA,41.1,NA,NA,NA,NA,NA,NA
"2138",14.8712575968392,NA,NA,41.2,NA,NA,NA,NA,NA,NA
"2139",14.8939848695664,NA,NA,41.3,NA,NA,NA,NA,NA,NA
"2140",14.9167121422937,NA,NA,41.4,NA,NA,NA,NA,NA,NA
"2141",14.9394911855739,NA,NA,41.5,NA,NA,NA,NA,NA,NA
"2142",14.9622702288541,NA,NA,41.6,NA,NA,NA,NA,NA,NA
"2143",14.9851012790824,NA,NA,41.7,NA,NA,NA,NA,NA,NA
"2144",15.0079323293107,NA,NA,41.8,NA,NA,NA,NA,NA,NA
"2145",15.0308156245052,NA,NA,41.9,NA,NA,NA,NA,NA,NA
"2146",15.0537514043217,NA,NA,42,NA,NA,NA,NA,NA,NA
"2147",15.0766871841382,NA,NA,42.1,NA,NA,NA,NA,NA,NA
"2148",15.0996756898854,NA,NA,42.2,NA,NA,NA,NA,NA,NA
"2149",15.1226641956325,NA,NA,42.3,NA,NA,NA,NA,NA,NA
"2150",15.1457056702869,NA,NA,42.4,NA,NA,NA,NA,NA,NA
"2151",15.1687471449412,NA,NA,42.5,NA,NA,NA,NA,NA,NA
"2152",15.1918418331629,NA,NA,42.6,NA,NA,NA,NA,NA,NA
"2153",15.2149899813111,NA,NA,42.7,NA,NA,NA,NA,NA,NA
"2154",15.2381381294592,NA,NA,42.8,NA,NA,NA,NA,NA,NA
"2155",15.2613399856077,NA,NA,42.9,NA,NA,NA,NA,NA,NA
"2156",15.2845418417562,NA,NA,43,NA,NA,NA,NA,NA,NA
"2157",15.3077976557097,NA,NA,43.1,NA,NA,NA,NA,NA,NA
"2158",15.3311076790197,NA,NA,43.2,NA,NA,NA,NA,NA,NA
"2159",15.3544177023298,NA,NA,43.3,NA,NA,NA,NA,NA,NA
"2160",15.3777821883111,NA,NA,43.4,NA,NA,NA,NA,NA,NA
"2161",15.4011466742924,NA,NA,43.5,NA,NA,NA,NA,NA,NA
"2162",15.4245658780395,NA,NA,43.6,NA,NA,NA,NA,NA,NA
"2163",15.4480400564432,NA,NA,43.7,NA,NA,NA,NA,NA,NA
"2164",15.471514234847,NA,NA,43.8,NA,NA,NA,NA,NA,NA
"2165",15.4950436466117,NA,NA,43.9,NA,NA,NA,NA,NA,NA
"2166",15.518628552272,NA,NA,44,NA,NA,NA,NA,NA,NA
"2167",15.5422134579324,NA,NA,44.1,NA,NA,NA,NA,NA,NA
"2168",15.565854119871,NA,NA,44.2,NA,NA,NA,NA,NA,NA
"2169",15.5894947818095,NA,NA,44.3,NA,NA,NA,NA,NA,NA
"2170",15.6131914642739,NA,NA,44.4,NA,NA,NA,NA,NA,NA
"2171",15.6369444333951,NA,NA,44.5,NA,NA,NA,NA,NA,NA
"2172",15.6606974025162,NA,NA,44.6,NA,NA,NA,NA,NA,NA
"2173",15.6845069263258,NA,NA,44.7,NA,NA,NA,NA,NA,NA
"2174",15.7083732747744,NA,NA,44.8,NA,NA,NA,NA,NA,NA
"2175",15.7322396232231,NA,NA,44.9,NA,NA,NA,NA,NA,NA
"2176",15.7561630681992,NA,NA,45,NA,NA,NA,NA,NA,NA
"2177",15.7801438835469,NA,NA,45.1,NA,NA,NA,NA,NA,NA
"2178",15.8041246988946,NA,NA,45.2,NA,NA,NA,NA,NA,NA
"2179",15.8281631604331,NA,NA,45.3,NA,NA,NA,NA,NA,NA
"2180",15.8522595459753,NA,NA,45.4,NA,NA,NA,NA,NA,NA
"2181",15.8763559315174,NA,NA,45.5,NA,NA,NA,NA,NA,NA
"2182",15.9005105208894,NA,NA,45.6,NA,NA,NA,NA,NA,NA
"2183",15.92472359595,NA,NA,45.7,NA,NA,NA,NA,NA,NA
"2184",15.9489366710105,NA,NA,45.8,NA,NA,NA,NA,NA,NA
"2185",15.9732085156707,NA,NA,45.9,NA,NA,NA,NA,NA,NA
"2186",15.997539415914,NA,NA,46,NA,NA,NA,NA,NA,NA
"2187",16.0218703161573,NA,NA,46.1,NA,NA,NA,NA,NA,NA
"2188",16.0462605600597,NA,NA,46.2,NA,NA,NA,NA,NA,NA
"2189",16.0707104378104,NA,NA,46.3,NA,NA,NA,NA,NA,NA
"2190",16.095160315561,NA,NA,46.4,NA,NA,NA,NA,NA,NA
"2191",16.1196701194825,NA,NA,46.5,NA,NA,NA,NA,NA,NA
"2192",16.1442401440526,NA,NA,46.6,NA,NA,NA,NA,NA,NA
"2193",16.1688101686226,NA,NA,46.7,NA,NA,NA,NA,NA,NA
"2194",16.1934407104945,NA,NA,46.8,NA,NA,NA,NA,NA,NA
"2195",16.2181320685192,NA,NA,46.9,NA,NA,NA,NA,NA,NA
"2196",16.2428234265439,NA,NA,47,NA,NA,NA,NA,NA,NA
"2197",16.2675759017914,NA,NA,47.1,NA,NA,NA,NA,NA,NA
"2198",16.2923897975731,NA,NA,47.2,NA,NA,NA,NA,NA,NA
"2199",16.3172036933547,NA,NA,47.3,NA,NA,NA,NA,NA,NA
"2200",16.3420793152452,NA,NA,47.4,NA,NA,NA,NA,NA,NA
"2201",16.3670169711056,NA,NA,47.5,NA,NA,NA,NA,NA,NA
"2202",16.3919546269659,NA,NA,47.6,NA,NA,NA,NA,NA,NA
"2203",16.4169546269659,NA,NA,47.7,NA,NA,NA,NA,NA,NA
"2204",16.4420172836075,NA,NA,47.8,NA,NA,NA,NA,NA,NA
"2205",16.4670799402491,NA,NA,47.9,NA,NA,NA,NA,NA,NA
"2206",16.4922055683898,NA,NA,48,NA,NA,NA,NA,NA,NA
"2207",16.5173944852664,NA,NA,48.1,NA,NA,NA,NA,NA,NA
"2208",16.542583402143,NA,NA,48.2,NA,NA,NA,NA,NA,NA
"2209",16.5678359273955,NA,NA,48.3,NA,NA,NA,NA,NA,NA
"2210",16.5931523830917,NA,NA,48.4,NA,NA,NA,NA,NA,NA
"2211",16.6185330937516,NA,NA,48.5,NA,NA,NA,NA,NA,NA
"2212",16.6439138044115,NA,NA,48.6,NA,NA,NA,NA,NA,NA
"2213",16.6693590970324,NA,NA,48.7,NA,NA,NA,NA,NA,NA
"2214",16.694869301114,NA,NA,48.8,NA,NA,NA,NA,NA,NA
"2215",16.7203795051956,NA,NA,48.9,NA,NA,NA,NA,NA,NA
"2216",16.745954952766,NA,NA,49,NA,NA,NA,NA,NA,NA
"2217",16.771595978407,NA,NA,49.1,NA,NA,NA,NA,NA,NA
"2218",16.797237004048,NA,NA,49.2,NA,NA,NA,NA,NA,NA
"2219",16.8229439449221,NA,NA,49.3,NA,NA,NA,NA,NA,NA
"2220",16.8487171407984,NA,NA,49.4,NA,NA,NA,NA,NA,NA
"2221",16.87455693408,NA,NA,49.5,NA,NA,NA,NA,NA,NA
"2222",16.9003967273617,NA,NA,49.6,NA,NA,NA,NA,NA,NA
"2223",16.926303463113,NA,NA,49.7,NA,NA,NA,NA,NA,NA
"2224",16.952277489087,NA,NA,49.8,NA,NA,NA,NA,NA,NA
"2225",16.978251515061,NA,NA,49.9,NA,NA,NA,NA,NA,NA
"2226",17.0042931817277,NA,NA,50,NA,NA,NA,NA,NA,NA
"2227",17.0304028423021,NA,NA,50.1,NA,NA,NA,NA,NA,NA
"2228",17.0565125028765,NA,NA,50.2,NA,NA,NA,NA,NA,NA
"2229",17.0826905133477,NA,NA,50.3,NA,NA,NA,NA,NA,NA
"2230",17.1089372325078,NA,NA,50.4,NA,NA,NA,NA,NA,NA
"2231",17.1352530219815,NA,NA,50.5,NA,NA,NA,NA,NA,NA
"2232",17.1615688114552,NA,NA,50.6,NA,NA,NA,NA,NA,NA
"2233",17.1879540357296,NA,NA,50.7,NA,NA,NA,NA,NA,NA
"2234",17.2144090621846,NA,NA,50.8,NA,NA,NA,NA,NA,NA
"2235",17.2408640886396,NA,NA,50.9,NA,NA,NA,NA,NA,NA
"2236",17.2673892875786,NA,NA,51,NA,NA,NA,NA,NA,NA
"2237",17.2939850322595,NA,NA,51.1,NA,NA,NA,NA,NA,NA
"2238",17.3206516989261,NA,NA,51.2,NA,NA,NA,NA,NA,NA
"2239",17.3473183655928,NA,NA,51.3,NA,NA,NA,NA,NA,NA
"2240",17.3740563335073,NA,NA,51.4,NA,NA,NA,NA,NA,NA
"2241",17.4008659849818,NA,NA,51.5,NA,NA,NA,NA,NA,NA
"2242",17.4276756364563,NA,NA,51.6,NA,NA,NA,NA,NA,NA
"2243",17.4545573568864,NA,NA,51.7,NA,NA,NA,NA,NA,NA
"2244",17.481511534784,NA,NA,51.8,NA,NA,NA,NA,NA,NA
"2245",17.508538561811,NA,NA,51.9,NA,NA,NA,NA,NA,NA
"2246",17.5355655888381,NA,NA,52,NA,NA,NA,NA,NA,NA
"2247",17.5626658598408,NA,NA,52.1,NA,NA,NA,NA,NA,NA
"2248",17.5898397728842,NA,NA,52.2,NA,NA,NA,NA,NA,NA
"2249",17.6170136859277,NA,NA,52.3,NA,NA,NA,NA,NA,NA
"2250",17.644261642331,NA,NA,52.4,NA,NA,NA,NA,NA,NA
"2251",17.6715840467026,NA,NA,52.5,NA,NA,NA,NA,NA,NA
"2252",17.6989813069765,NA,NA,52.6,NA,NA,NA,NA,NA,NA
"2253",17.7263785672505,NA,NA,52.7,NA,NA,NA,NA,NA,NA
"2254",17.753851094723,NA,NA,52.8,NA,NA,NA,NA,NA,NA
"2255",17.7813993040894,NA,NA,52.9,NA,NA,NA,NA,NA,NA
"2256",17.8089475134558,NA,NA,53,NA,NA,NA,NA,NA,NA
"2257",17.8365718228481,NA,NA,53.1,NA,NA,NA,NA,NA,NA
"2258",17.864272653873,NA,NA,53.2,NA,NA,NA,NA,NA,NA
"2259",17.8920504316508,NA,NA,53.3,NA,NA,NA,NA,NA,NA
"2260",17.9198282094286,NA,NA,53.4,NA,NA,NA,NA,NA,NA
"2261",17.9476833626319,NA,NA,53.5,NA,NA,NA,NA,NA,NA
"2262",17.9756163235258,NA,NA,53.6,NA,NA,NA,NA,NA,NA
"2263",18.0035492844196,NA,NA,53.7,NA,NA,NA,NA,NA,NA
"2264",18.0315604889014,NA,NA,53.8,NA,NA,NA,NA,NA,NA
"2265",18.0596503765419,NA,NA,53.9,NA,NA,NA,NA,NA,NA
"2266",18.0878193906264,NA,NA,54,NA,NA,NA,NA,NA,NA
"2267",18.1159884047109,NA,NA,54.1,NA,NA,NA,NA,NA,NA
"2268",18.1442369922815,NA,NA,54.2,NA,NA,NA,NA,NA,NA
"2269",18.1725656041795,NA,NA,54.3,NA,NA,NA,NA,NA,NA
"2270",18.2008942160775,NA,NA,54.4,NA,NA,NA,NA,NA,NA
"2271",18.2293033069866,NA,NA,54.5,NA,NA,NA,NA,NA,NA
"2272",18.2577933354767,NA,NA,54.6,NA,NA,NA,NA,NA,NA
"2273",18.2863647640481,NA,NA,54.7,NA,NA,NA,NA,NA,NA
"2274",18.3149361926195,NA,NA,54.8,NA,NA,NA,NA,NA,NA
"2275",18.3435894877485,NA,NA,54.9,NA,NA,NA,NA,NA,NA
"2276",18.3723251199324,NA,NA,55,NA,NA,NA,NA,NA,NA
"2277",18.4010607521163,NA,NA,55.1,NA,NA,NA,NA,NA,NA
"2278",18.4298791959203,NA,NA,55.2,NA,NA,NA,NA,NA,NA
"2279",18.4587809300244,NA,NA,55.3,NA,NA,NA,NA,NA,NA
"2280",18.4876826641284,NA,NA,55.4,NA,NA,NA,NA,NA,NA
"2281",18.5166681713748,NA,NA,55.5,NA,NA,NA,NA,NA,NA
"2282",18.5457379388166,NA,NA,55.6,NA,NA,NA,NA,NA,NA
"2283",18.5748924577671,NA,NA,55.7,NA,NA,NA,NA,NA,NA
"2284",18.6040469767175,NA,NA,55.8,NA,NA,NA,NA,NA,NA
"2285",18.6332867427994,NA,NA,55.9,NA,NA,NA,NA,NA,NA
"2286",18.6626122559959,NA,NA,56,NA,NA,NA,NA,NA,NA
"2287",18.6919377691924,NA,NA,56.1,NA,NA,NA,NA,NA,NA
"2288",18.7213495338982,NA,NA,56.2,NA,NA,NA,NA,NA,NA
"2289",18.750848058972,NA,NA,56.3,NA,NA,NA,NA,NA,NA
"2290",18.7804338577885,NA,NA,56.4,NA,NA,NA,NA,NA,NA
"2291",18.8100196566051,NA,NA,56.5,NA,NA,NA,NA,NA,NA
"2292",18.8396932471096,NA,NA,56.6,NA,NA,NA,NA,NA,NA
"2293",18.8694551518715,NA,NA,56.7,NA,NA,NA,NA,NA,NA
"2294",18.8992170566334,NA,NA,56.8,NA,NA,NA,NA,NA,NA
"2295",18.929067802902,NA,NA,56.9,NA,NA,NA,NA,NA,NA
"2296",18.9590079226625,NA,NA,57,NA,NA,NA,NA,NA,NA
"2297",18.988948042423,NA,NA,57.1,NA,NA,NA,NA,NA,NA
"2298",19.018978072453,NA,NA,57.2,NA,NA,NA,NA,NA,NA
"2299",19.0490985543807,NA,NA,57.3,NA,NA,NA,NA,NA,NA
"2300",19.0792190363084,NA,NA,57.4,NA,NA,NA,NA,NA,NA
"2301",19.109430516671,NA,NA,57.5,NA,NA,NA,NA,NA,NA
"2302",19.139733546974,NA,NA,57.6,NA,NA,NA,NA,NA,NA
"2303",19.1701286837521,NA,NA,57.7,NA,NA,NA,NA,NA,NA
"2304",19.2005238205302,NA,NA,57.8,NA,NA,NA,NA,NA,NA
"2305",19.2310116254083,NA,NA,57.9,NA,NA,NA,NA,NA,NA
"2306",19.2615926651636,NA,NA,58,NA,NA,NA,NA,NA,NA
"2307",19.292173704919,NA,NA,58.1,NA,NA,NA,NA,NA,NA
"2308",19.3228485515448,NA,NA,58.2,NA,NA,NA,NA,NA,NA
"2309",19.353617782314,NA,NA,58.3,NA,NA,NA,NA,NA,NA
"2310",19.3843870130832,NA,NA,58.4,NA,NA,NA,NA,NA,NA
"2311",19.4152512106141,NA,NA,58.5,NA,NA,NA,NA,NA,NA
"2312",19.4462109629361,NA,NA,58.6,NA,NA,NA,NA,NA,NA
"2313",19.477170715258,NA,NA,58.7,NA,NA,NA,NA,NA,NA
"2314",19.5082266158792,NA,NA,58.8,NA,NA,NA,NA,NA,NA
"2315",19.5393792638542,NA,NA,58.9,NA,NA,NA,NA,NA,NA
"2316",19.5706292638542,NA,NA,59,NA,NA,NA,NA,NA,NA
"2317",19.6018792638542,NA,NA,59.1,NA,NA,NA,NA,NA,NA
"2318",19.6332272262367,NA,NA,59.2,NA,NA,NA,NA,NA,NA
"2319",19.6646737671172,NA,NA,59.3,NA,NA,NA,NA,NA,NA
"2320",19.6961203079977,NA,NA,59.4,NA,NA,NA,NA,NA,NA
"2321",19.7276660493226,NA,NA,59.5,NA,NA,NA,NA,NA,NA
"2322",19.7593116189429,NA,NA,59.6,NA,NA,NA,NA,NA,NA
"2323",19.7909571885631,NA,NA,59.7,NA,NA,NA,NA,NA,NA
"2324",19.8227032203092,NA,NA,59.8,NA,NA,NA,NA,NA,NA
"2325",19.8545503540671,NA,NA,59.9,NA,NA,NA,NA,NA,NA
"2326",19.8863974878251,NA,NA,60,NA,NA,NA,NA,NA,NA
"2327",19.9183463696142,NA,NA,60.1,NA,NA,NA,NA,NA,NA
"2328",19.9503976516655,NA,NA,60.2,NA,NA,NA,NA,NA,NA
"2329",19.9824489337168,NA,NA,60.3,NA,NA,NA,NA,NA,NA
"2330",20.0146032745528,NA,NA,60.4,NA,NA,NA,NA,NA,NA
"2331",20.0468613390689,NA,NA,60.5,NA,NA,NA,NA,NA,NA
"2332",20.0791194035851,NA,NA,60.6,NA,NA,NA,NA,NA,NA
"2333",20.111481863132,NA,NA,60.7,NA,NA,NA,NA,NA,NA
"2334",20.1439493955995,NA,NA,60.8,NA,NA,NA,NA,NA,NA
"2335",20.176416928067,NA,NA,60.9,NA,NA,NA,NA,NA,NA
"2336",20.2089902179693,NA,NA,61,NA,NA,NA,NA,NA,NA
"2337",20.2416699565314,NA,NA,61.1,NA,NA,NA,NA,NA,NA
"2338",20.2743496950935,NA,NA,61.2,NA,NA,NA,NA,NA,NA
"2339",20.3071365803394,NA,NA,61.3,NA,NA,NA,NA,NA,NA
"2340",20.3400313171815,NA,NA,61.4,NA,NA,NA,NA,NA,NA
"2341",20.3729260540236,NA,NA,61.5,NA,NA,NA,NA,NA,NA
"2342",20.4059293543536,NA,NA,61.6,NA,NA,NA,NA,NA,NA
"2343",20.4390419371351,NA,NA,61.7,NA,NA,NA,NA,NA,NA
"2344",20.4721545199166,NA,NA,61.8,NA,NA,NA,NA,NA,NA
"2345",20.5053771112787,NA,NA,61.9,NA,NA,NA,NA,NA,NA
"2346",20.538710444612,NA,NA,62,NA,NA,NA,NA,NA,NA
"2347",20.5720437779454,NA,NA,62.1,NA,NA,NA,NA,NA,NA
"2348",20.6054885939989,NA,NA,62.2,NA,NA,NA,NA,NA,NA
"2349",20.6390456409787,NA,NA,62.3,NA,NA,NA,NA,NA,NA
"2350",20.6726026879586,NA,NA,62.4,NA,NA,NA,NA,NA,NA
"2351",20.7062727216286,NA,NA,62.5,NA,NA,NA,NA,NA,NA
"2352",20.7400565054124,NA,NA,62.6,NA,NA,NA,NA,NA,NA
"2353",20.7738402891962,NA,NA,62.7,NA,NA,NA,NA,NA,NA
"2354",20.8077385942809,NA,NA,62.8,NA,NA,NA,NA,NA,NA
"2355",20.8417521997231,NA,NA,62.9,NA,NA,NA,NA,NA,NA
"2356",20.8757658051653,NA,NA,63,NA,NA,NA,NA,NA,NA
"2357",20.9098954979981,NA,NA,63.1,NA,NA,NA,NA,NA,NA
"2358",20.9441420733405,NA,NA,63.2,NA,NA,NA,NA,NA,NA
"2359",20.978388648683,NA,NA,63.3,NA,NA,NA,NA,NA,NA
"2360",21.0127529098514,NA,NA,63.4,NA,NA,NA,NA,NA,NA
"2361",21.0472356684721,NA,NA,63.5,NA,NA,NA,NA,NA,NA
"2362",21.0817184270928,NA,NA,63.6,NA,NA,NA,NA,NA,NA
"2363",21.1163205032173,NA,NA,63.7,NA,NA,NA,NA,NA,NA
"2364",21.1510427254395,NA,NA,63.8,NA,NA,NA,NA,NA,NA
"2365",21.1857649476618,NA,NA,63.9,NA,NA,NA,NA,NA,NA
"2366",21.2206081532367,NA,NA,64,NA,NA,NA,NA,NA,NA
"2367",21.2555731882017,NA,NA,64.1,NA,NA,NA,NA,NA,NA
"2368",21.2905382231668,NA,NA,64.2,NA,NA,NA,NA,NA,NA
"2369",21.325625942465,NA,NA,64.3,NA,NA,NA,NA,NA,NA
"2370",21.3608372100706,NA,NA,64.4,NA,NA,NA,NA,NA,NA
"2371",21.3960484776763,NA,NA,64.5,NA,NA,NA,NA,NA,NA
"2372",21.4313841667222,NA,NA,64.6,NA,NA,NA,NA,NA,NA
"2373",21.46684515963,NA,NA,64.7,NA,NA,NA,NA,NA,NA
"2374",21.5023061525378,NA,NA,64.8,NA,NA,NA,NA,NA,NA
"2375",21.5378933411499,NA,NA,64.9,NA,NA,NA,NA,NA,NA
"2376",21.5736076268642,NA,NA,65,NA,NA,NA,NA,NA,NA
"2377",21.6093219125785,NA,NA,65.1,NA,NA,NA,NA,NA,NA
"2378",21.6451642064853,NA,NA,65.2,NA,NA,NA,NA,NA,NA
"2379",21.6810065003921,NA,NA,65.3,NA,NA,NA,NA,NA,NA
"2380",21.7169777234137,NA,NA,65.4,NA,NA,NA,NA,NA,NA
"2381",21.7530788064462,NA,NA,65.5,NA,NA,NA,NA,NA,NA
"2382",21.7891798894787,NA,NA,65.6,NA,NA,NA,NA,NA,NA
"2383",21.8254117735366,NA,NA,65.7,NA,NA,NA,NA,NA,NA
"2384",21.8617754099003,NA,NA,65.8,NA,NA,NA,NA,NA,NA
"2385",21.8981390462639,NA,NA,65.9,NA,NA,NA,NA,NA,NA
"2386",21.9346353966289,NA,NA,66,NA,NA,NA,NA,NA,NA
"2387",21.9712654332589,NA,NA,66.1,NA,NA,NA,NA,NA,NA
"2388",22.0078954698889,NA,NA,66.2,NA,NA,NA,NA,NA,NA
"2389",22.0446601757713,NA,NA,66.3,NA,NA,NA,NA,NA,NA
"2390",22.081560544775,NA,NA,66.4,NA,NA,NA,NA,NA,NA
"2391",22.1184609137787,NA,NA,66.5,NA,NA,NA,NA,NA,NA
"2392",22.1554979508157,NA,NA,66.6,NA,NA,NA,NA,NA,NA
"2393",22.1925349878527,NA,NA,66.7,NA,NA,NA,NA,NA,NA
"2394",22.2297097090423,NA,NA,66.8,NA,NA,NA,NA,NA,NA
"2395",22.2670231418782,NA,NA,66.9,NA,NA,NA,NA,NA,NA
"2396",22.304336574714,NA,NA,67,NA,NA,NA,NA,NA,NA
"2397",22.3417897582346,NA,NA,67.1,NA,NA,NA,NA,NA,NA
"2398",22.379383743197,NA,NA,67.2,NA,NA,NA,NA,NA,NA
"2399",22.4169777281594,NA,NA,67.3,NA,NA,NA,NA,NA,NA
"2400",22.454713577216,NA,NA,67.4,NA,NA,NA,NA,NA,NA
"2401",22.4925923650948,NA,NA,67.5,NA,NA,NA,NA,NA,NA
"2402",22.5304711529736,NA,NA,67.6,NA,NA,NA,NA,NA,NA
"2403",22.5684939666618,NA,NA,67.7,NA,NA,NA,NA,NA,NA
"2404",22.60651678035,NA,NA,67.8,NA,NA,NA,NA,NA,NA
"2405",22.6446847192813,NA,NA,67.9,NA,NA,NA,NA,NA,NA
"2406",22.6829988955265,NA,NA,68,NA,NA,NA,NA,NA,NA
"2407",22.7213130717717,NA,NA,68.1,NA,NA,NA,NA,NA,NA
"2408",22.7597746102333,NA,NA,68.2,NA,NA,NA,NA,NA,NA
"2409",22.7983846488433,NA,NA,68.3,NA,NA,NA,NA,NA,NA
"2410",22.8369946874533,NA,NA,68.4,NA,NA,NA,NA,NA,NA
"2411",22.8757543773758,NA,NA,68.5,NA,NA,NA,NA,NA,NA
"2412",22.9146648832124,NA,NA,68.6,NA,NA,NA,NA,NA,NA
"2413",22.953575389049,NA,NA,68.7,NA,NA,NA,NA,NA,NA
"2414",22.992637889049,NA,NA,68.8,NA,NA,NA,NA,NA,NA
"2415",23.031700389049,NA,NA,68.9,NA,NA,NA,NA,NA,NA
"2416",23.0709160753235,NA,NA,69,NA,NA,NA,NA,NA,NA
"2417",23.1102861540636,NA,NA,69.1,NA,NA,NA,NA,NA,NA
"2418",23.1496562328038,NA,NA,69.2,NA,NA,NA,NA,NA,NA
"2419",23.1891819245034,NA,NA,69.3,NA,NA,NA,NA,NA,NA
"2420",23.2288644641859,NA,NA,69.4,NA,NA,NA,NA,NA,NA
"2421",23.2685470038685,NA,NA,69.5,NA,NA,NA,NA,NA,NA
"2422",23.3083876413187,NA,NA,69.6,NA,NA,NA,NA,NA,NA
"2423",23.3482282787689,NA,NA,69.7,NA,NA,NA,NA,NA,NA
"2424",23.3882282787689,NA,NA,69.8,NA,NA,NA,NA,NA,NA
"2425",23.4283889213392,NA,NA,69.9,NA,NA,NA,NA,NA,NA
"2426",23.4685495639094,NA,NA,70,NA,NA,NA,NA,NA,NA
